,0,1,2,x,y,z
140,12.64315723,13.31990121,15.75848989,0.303036626,0.319257116,0.377706258
141,6.262028519,7.49333772,5.716238412,0.321597969,0.384834114,0.293567917
142,3.536051051,3.756290316,5.982915253,0.266364045,0.282954253,0.450681702
143,3.887090192,3.967207826,4.045674095,0.326647,0.33337959,0.33997341
144,23.54192552,13.03523725,4.604356459,0.571662385,0.316531238,0.111806377
145,30.02257347,18.13411724,5.024120773,0.564537709,0.340989856,0.094472435
146,4.601357233,4.453569098,6.15157202,0.302591506,0.292872757,0.404535737
147,32.7057849,21.00702222,9.808746174,0.51487697,0.330706998,0.154416031
148,16.82350591,10.39135805,4.399162247,0.532153222,0.328694548,0.13915223
149,28.79496014,17.86920411,4.822583381,0.559269355,0.347064146,0.093666499
150,14.21980666,9.413734638,4.604566117,0.503567978,0.333369886,0.163062136
151,22.40700078,13.10181957,4.559115031,0.55922524,0.326990134,0.113784626
152,7.102213316,6.517197866,4.536783018,0.39117302,0.35895176,0.24987522
153,2.765600452,2.816073948,3.508764188,0.304231795,0.309784167,0.385984037
154,3.934757641,3.864791453,4.101876647,0.330612292,0.324733485,0.344654223
155,5.520223866,4.890187287,4.159078218,0.378889316,0.335645757,0.285464927
156,3.442310058,3.57327171,3.719430528,0.320661958,0.332861445,0.346476597
157,13.24187039,8.369286259,4.210062711,0.512829011,0.324124362,0.163046627
158,2.222860357,2.255272644,2.883018044,0.301971844,0.306374999,0.391653157
159,24.60503467,14.39522058,4.750365174,0.562392817,0.329028947,0.108578236
160,4.130170583,4.019682719,6.99415266,0.272726423,0.265430609,0.461842968
161,27.21506217,16.63334907,4.970383855,0.557470993,0.340716092,0.101812915
162,29.01508576,18.14941889,5.098073775,0.555178995,0.347273698,0.097547307
163,34.46239563,24.35287054,15.14758221,0.465941975,0.329258149,0.204799877
164,21.50516314,13.35270203,4.39258294,0.54789599,0.340192346,0.111911663
165,12.28542157,8.440538481,4.397780816,0.488996509,0.335958667,0.175044825
166,4.522345266,4.260818121,4.480230416,0.340964412,0.321246446,0.337789142
167,6.321110282,5.98389844,4.403196223,0.378323722,0.358141312,0.263534966
168,3.379887421,3.4303185,4.091313824,0.310038187,0.314664247,0.375297566
169,3.292411137,3.474314816,3.568206416,0.318571135,0.336171993,0.345256871
170,23.54067323,14.03694783,4.739232072,0.556295459,0.331710578,0.111993963
171,36.27913229,26.91938964,16.55402461,0.454896224,0.337536427,0.207567348
172,12.18262187,7.848429934,3.946445223,0.508085638,0.327324821,0.164589541
173,4.157285825,3.999979601,7.862491873,0.259509913,0.2496904,0.490799687
174,2.24549701,2.26838004,2.917789482,0.302152552,0.305231677,0.392615771
175,29.57060765,19.24046959,5.42827212,0.545187359,0.354732677,0.100079964
176,19.69931876,12.51158111,4.573095408,0.535540487,0.340136546,0.124322966
177,28.36841915,18.32667651,5.583962851,0.542634469,0.350554831,0.1068107
178,10.78650646,7.369232197,4.122799327,0.484165813,0.33077719,0.185056997
179,5.996695394,5.892345776,4.492525067,0.366063617,0.359693676,0.274242707
180,4.496623134,4.380666992,4.695000902,0.331309071,0.322765477,0.345925452
181,3.26564951,3.409090547,4.04882217,0.30453029,0.317906538,0.377563172
182,17.54789481,11.45099766,4.525511801,0.52343644,0.341571995,0.134991565
183,2.989740408,3.139668757,3.482314771,0.311051423,0.32664991,0.362298667
184,22.77070698,13.42127119,4.476754985,0.559906966,0.330014489,0.110078545
185,4.123621423,3.910836632,8.226040319,0.253597481,0.240511486,0.505891033
186,37.19578229,28.18011538,17.6107021,0.448214319,0.339574286,0.212211395
187,11.12519262,7.278160534,3.770087098,0.501735071,0.328237768,0.170027161
188,1.982790446,1.99865387,2.717184675,0.295999442,0.298367602,0.405632955
189,29.01041558,18.93866502,5.484285747,0.542926968,0.354435184,0.102637848
190,5.598247816,5.711353815,4.672365916,0.35028527,0.357362371,0.292352359
191,9.627520647,6.576314941,3.983735642,0.476903365,0.325760581,0.197336054
192,28.47740495,18.78543282,5.702926822,0.537656827,0.354671229,0.107671944
193,4.020494747,4.096408129,4.614026665,0.315805278,0.321768188,0.362426534
194,2.939156843,3.047122398,3.927081685,0.296484398,0.307375311,0.396140291
195,21.76220466,12.89549161,4.116188715,0.561259329,0.332581881,0.10615879
196,10.79366277,6.845282546,3.351745533,0.514211888,0.326110398,0.159677714
197,17.02924966,11.19964167,4.58452135,0.518972221,0.341312919,0.13971486
198,1.836030976,1.916911742,2.87381156,0.277063386,0.289268571,0.433668043
199,2.816685062,2.954423467,3.318325589,0.309885635,0.325039318,0.365075047
200,5.364718674,5.690244256,4.656133885,0.341460481,0.36217995,0.296359569
201,4.180808661,3.97026298,8.095661439,0.257332267,0.244373005,0.498294728
202,37.64033297,29.10712436,17.65762766,0.445948641,0.344850365,0.209200994
203,29.03802666,19.27179563,5.560013074,0.539040568,0.357747439,0.103211993
204,8.603317994,6.052478136,3.634295546,0.470381349,0.330915681,0.19870297
205,29.04361327,19.47777413,5.976356542,0.532932396,0.357405146,0.109662458
206,4.076711555,4.423926438,4.63414633,0.310375219,0.336809979,0.352814802
207,3.066344627,3.1062404,3.898943923,0.304456716,0.308417959,0.387125325
208,21.21790855,12.53386813,3.84519866,0.564351477,0.333374374,0.102274149
209,10.25595272,6.441229108,3.117280843,0.517599336,0.325077153,0.157323511
210,7.982436219,5.667919801,3.4658588,0.46636691,0.331143297,0.202489793
211,16.04557315,10.70383567,4.513472879,0.513246773,0.342381607,0.14437162
212,1.854254654,1.994058693,2.844740914,0.277041629,0.297929557,0.425028814
213,2.649758019,2.764373329,3.250535998,0.305811858,0.319039753,0.375148389
214,5.019861174,5.472271914,4.538758301,0.333969626,0.364068356,0.301962018
215,4.130240032,3.966782948,7.886043329,0.258413495,0.248186604,0.493399901
216,37.85989485,29.59110102,17.60066858,0.445139964,0.347919129,0.206940907
217,29.15340453,19.63967543,5.561470121,0.536356285,0.361325324,0.102318391
218,29.29497535,19.82123931,6.011447556,0.531402461,0.359551603,0.109045937
219,3.684312992,4.106177259,4.87946386,0.290791345,0.324087777,0.385120879
220,2.99331725,3.038107921,3.96236522,0.299517714,0.303999564,0.396482722
221,20.49492829,12.04346718,3.731210513,0.56507171,0.332053984,0.102874305
222,9.169592356,5.712019644,2.95327386,0.514137989,0.320272285,0.165589726
223,7.989041569,5.607522263,2.969310719,0.482258968,0.338498414,0.179242618
224,15.47524203,10.51061062,4.491144578,0.507767938,0.344870282,0.147361781
225,4.988741293,5.525780629,4.421218264,0.334013663,0.369970324,0.296016013
226,4.10079653,3.899702269,8.181801964,0.253412453,0.24098565,0.505601897
227,1.867183148,1.915382427,2.713770321,0.287420967,0.294840424,0.417738609
228,2.528072755,2.656179988,3.110580461,0.304776804,0.320221025,0.375002171
229,38.25281488,30.24225312,17.78107885,0.443376487,0.350528555,0.206094958
230,29.33935266,20.02410052,5.590313456,0.533891568,0.364380856,0.101727576
231,29.61836502,20.30147266,6.084152467,0.528861693,0.362500468,0.108637839
232,3.581436696,4.036974577,4.9212337,0.285609098,0.321936912,0.39245399
233,2.973474372,2.974485902,4.061406427,0.297069181,0.29717024,0.405760579
234,8.578947598,5.294000322,2.728699053,0.516752802,0.318884044,0.164363154
235,29.32145517,20.33018488,5.29740217,0.533611761,0.369982516,0.096405723
236,15.09371952,10.50238178,4.515049251,0.501266781,0.34878713,0.149946089
237,4.871717676,5.43355953,4.370522714,0.331955853,0.370239412,0.297804736
238,4.033202622,3.816275173,8.120991949,0.252541264,0.238958229,0.508500506
239,1.812501771,1.865840409,2.694733462,0.284399852,0.292769224,0.422830924
240,2.33154745,2.468810736,3.012825412,0.298411962,0.315980126,0.385607912
241,39.67236282,32.1487291,18.86702965,0.437459307,0.354497684,0.208043009
242,7.995579635,5.619426803,2.816899253,0.4865887,0.341982659,0.17142864
243,20.26178772,11.75765722,3.572388943,0.569281925,0.330347047,0.100371028
244,30.17123335,21.02950504,6.148882291,0.526092989,0.366689523,0.107217488
245,2.770683141,2.810022865,4.173577231,0.284047846,0.288080918,0.427871237
246,3.609268835,4.150138652,5.06248542,0.281492667,0.323675972,0.39483136
247,19.74165972,11.55150716,3.47243918,0.567850297,0.332268252,0.099881451
248,8.389507971,5.152100282,2.638325408,0.518513125,0.318425303,0.163061571
249,7.220845716,5.160400593,2.870580359,0.47344137,0.338346396,0.188212233
250,29.80862957,21.18043317,5.601257269,0.526744319,0.374276611,0.09897907
251,14.17502543,9.909378901,4.413562361,0.4974048,0.347722313,0.154872886
252,4.509027524,4.968180937,4.053812688,0.333236307,0.367169697,0.299593995
253,4.030042076,3.783007729,7.965858106,0.255406908,0.239750923,0.50484217
254,1.848675454,1.899805517,2.736843637,0.285055192,0.292939156,0.422005652
255,2.271618415,2.395936509,2.982009489,0.296960492,0.313212149,0.389827359
256,39.36984792,31.86548681,18.488155,0.438790868,0.355152111,0.206057021
257,30.86874744,21.92283511,6.62961526,0.519490495,0.368939636,0.111569869
258,2.841596532,2.911823424,4.158630612,0.286680996,0.293765998,0.419553006
259,3.484827103,3.970372186,5.278482553,0.273670031,0.3118008,0.414529169
260,19.15014563,11.30708628,3.416879829,0.565332776,0.333797278,0.100869946
261,8.027576519,5.042167278,2.710890143,0.508697974,0.319516142,0.171785883
262,6.591716733,4.797951631,2.862157327,0.462517356,0.336655228,0.200827416
263,29.83030604,21.30619314,5.472747291,0.526951124,0.376373021,0.096675855
264,13.9063478,9.958993699,4.300233145,0.493735632,0.353587449,0.152676919
265,4.3913363,4.732898436,3.786139702,0.340140119,0.366596527,0.293263353
266,4.124813678,3.927459863,7.842756889,0.259503352,0.247087282,0.493409366
267,3.001253467,3.09410933,4.333462268,0.287784429,0.296688199,0.415527372
268,2.054151593,2.043248665,2.690841018,0.302604387,0.300998238,0.396397374
269,2.42402872,2.480274811,2.964679212,0.30804855,0.315196372,0.376755079
270,39.2552116,31.84182069,18.27460891,0.439235658,0.356285509,0.204478833
271,31.81695596,23.28289951,7.264315018,0.510180056,0.373337757,0.116482188
272,3.608406529,4.088483375,5.443648426,0.274601119,0.311135151,0.41426373
273,18.17255209,10.92350585,3.315302879,0.560684637,0.337027066,0.102288296
274,8.123574627,5.236524297,2.564517507,0.510126863,0.328832052,0.161041085
275,29.20748785,21.07802941,5.421030516,0.524309781,0.378376156,0.097314063
276,4.21866833,4.459163572,3.499626572,0.346432578,0.366181792,0.28738563
277,4.272597411,4.12245193,7.654974982,0.266205043,0.256850198,0.476944759
278,3.176758382,3.300183451,4.477266501,0.290003466,0.301270831,0.408725703
279,2.592726987,2.562589766,2.816477422,0.325237573,0.321457091,0.353305336
280,6.11029798,4.656073438,2.929864349,0.446129731,0.339952781,0.213917488
281,13.05546603,9.457172097,4.272017311,0.487423333,0.353081716,0.159494951
282,2.29023794,2.282397011,2.723913688,0.313879624,0.312805016,0.373315361
283,38.8689059,31.78223051,17.91477407,0.438869828,0.358853992,0.20227618
284,32.36047355,24.06789188,7.428782095,0.506763531,0.376902082,0.116334387
285,3.599549006,4.05399953,5.568161445,0.272245346,0.306616885,0.421137769
286,3.977937883,4.256892881,4.46282664,0.313281242,0.335250255,0.351468503
287,30.04359114,18.1580812,5.038381251,0.564304299,0.341060536,0.094635165
288,55.52481531,48.85018836,6.120556804,0.502507205,0.442100915,0.05539188
289,5.151900694,6.30057423,6.329519787,0.28972569,0.354323254,0.355951056
290,59.10162515,57.31618383,11.18466316,0.463169907,0.449177691,0.087652402
291,19.8709187,13.25594306,4.926443937,0.5221864,0.348351945,0.129461655
292,57.52655365,53.52233594,6.232087319,0.490501999,0.456359909,0.053138092
293,19.55259595,14.55944919,4.849379983,0.501844989,0.373688825,0.124466186
294,39.92853189,33.67847612,5.492616121,0.504787884,0.425772897,0.069439219
295,13.1767934,16.57409653,5.372556847,0.375156615,0.471881266,0.152962119
296,2.893559411,3.187221325,4.118248665,0.283709292,0.312502416,0.403788292
297,4.25921406,5.111104618,4.950424899,0.297415706,0.356902181,0.345682113
298,7.605147007,10.84194115,5.562779666,0.31675089,0.451561884,0.231687226
299,3.724207204,3.897813972,4.254148196,0.313586569,0.328204647,0.358208785
300,17.51384131,11.52659524,5.104170621,0.512931404,0.337581721,0.149486875
301,2.474772424,2.586110882,3.611654871,0.28535734,0.298195387,0.416447273
302,28.37976893,17.11197903,5.230174218,0.559516826,0.337368504,0.103114669
303,4.60038338,5.456376944,6.937097642,0.270708593,0.321079354,0.408212053
304,57.9668113,54.34810443,6.812232574,0.486596146,0.456219302,0.057184552
305,54.76348549,48.24727559,6.082553241,0.501987549,0.442256942,0.055755509
306,56.93657788,56.68680068,13.54906842,0.447711586,0.445747503,0.106540911
307,35.41260842,29.72984744,5.449223706,0.501654142,0.421152289,0.077193569
308,14.55722077,10.97335567,4.727582787,0.481100673,0.362657741,0.156241586
309,5.421096663,7.864492186,5.293278476,0.29178833,0.423303103,0.284908568
310,10.00221349,12.84487552,5.055246131,0.358472273,0.460351274,0.181176454
311,3.594976648,4.134365587,4.872112372,0.285282673,0.328086377,0.38663095
312,3.613477953,3.78845187,4.146530067,0.312896957,0.328048234,0.35905481
313,28.2667768,17.97293004,5.095168401,0.550634957,0.350111497,0.099253546
314,57.2803973,58.06430308,16.36456768,0.434900278,0.440852067,0.124247655
315,14.88073716,10.03612036,4.951125242,0.498217013,0.336016009,0.165766978
316,4.52051799,5.183286478,7.455255406,0.263447883,0.302072871,0.434479247
317,2.505325982,2.522968809,3.67864694,0.287738917,0.289765211,0.422495872
318,53.82014118,47.42265982,6.131419713,0.501238946,0.441657779,0.057103276
319,31.7659158,26.42753454,5.614816584,0.49783386,0.414171013,0.087995128
320,57.5434775,54.74399037,6.897337709,0.482808838,0.459320214,0.057870948
321,13.1772727,9.961341215,4.648306651,0.47422573,0.35849029,0.16728398
322,8.981623753,11.48620271,5.082272517,0.351529901,0.449556094,0.198914005
323,5.40345453,7.699548939,5.541975798,0.289807484,0.412955618,0.297236898
324,3.408589513,3.985159364,4.732501051,0.281091808,0.328639059,0.390269133
325,27.06407629,22.55700772,5.290267321,0.492868517,0.410789521,0.096341962
326,3.423179577,3.461830146,4.014571871,0.314065228,0.317611288,0.368323484
327,27.43628663,17.08129832,4.998057761,0.554093315,0.344967719,0.100938966
328,4.514527063,5.093318269,7.791953826,0.259458573,0.29272282,0.447818607
329,57.25386047,58.48850985,17.31870731,0.430282555,0.439561372,0.130156073
330,13.0626654,8.892331037,4.641259705,0.491146774,0.334345217,0.174508009
331,2.335399544,2.291472419,3.422141748,0.290147294,0.284689839,0.425162867
332,51.99886824,45.55569672,5.971319573,0.502278908,0.440041608,0.057679484
333,7.95239713,10.27062769,5.083757366,0.34120528,0.440671201,0.21812352
334,12.14157088,9.130330214,4.64537,0.468474124,0.352287484,0.179238392
335,56.93090674,54.41415151,6.921837658,0.48137652,0.460096218,0.058527262
336,4.661316372,6.736155831,5.614672436,0.273999338,0.395961589,0.330039072
337,2.960414004,3.322617822,4.53739901,0.273594836,0.307068903,0.419336261
338,26.9830337,17.21050338,4.860587951,0.550066558,0.35084722,0.099086223
339,13.00653033,8.741942394,4.203997221,0.50116734,0.336844332,0.161988328
340,25.61955866,21.13893756,5.296732452,0.492161101,0.406086729,0.10175217
341,2.212394026,2.146834186,3.512909183,0.281041084,0.272712998,0.446245919
342,3.221323027,3.230913134,3.761294651,0.315397592,0.316336553,0.368265854
343,7.201530754,9.273571195,5.012145257,0.335153716,0.431584889,0.233261395
344,4.607268208,5.170275286,7.786500503,0.262312495,0.29436702,0.443320485
345,56.97946368,58.383069,18.04164515,0.427119035,0.437640484,0.135240481
346,50.85246307,44.69956476,5.828592239,0.501599448,0.440908378,0.057492174
347,10.03431725,7.454189418,4.404397802,0.458336502,0.340484262,0.201179236
348,56.97429819,54.80603937,7.026601559,0.479553624,0.461303353,0.059143023
349,4.744331139,6.883819928,5.625851388,0.274969889,0.398969453,0.326060658
350,3.243023028,3.579839457,4.55617433,0.284999783,0.314599514,0.400400702
351,26.14654893,16.65453832,4.747888226,0.549886694,0.350260719,0.099852587
352,12.32012851,8.225974912,4.047596822,0.500946518,0.334474879,0.164578603
353,9.121400403,6.744287569,4.301215573,0.452295534,0.334423555,0.213280912
354,23.88565774,19.77235025,5.115061265,0.489730462,0.405394833,0.104874705
355,2.281747227,2.279884481,3.49629802,0.283167923,0.282936754,0.433895323
356,3.062226955,3.031914243,3.722388758,0.31194597,0.308858044,0.379195986
357,6.518433962,8.325212143,4.906037198,0.330052582,0.421536488,0.24841093
358,4.674056538,5.293202155,7.611203988,0.265896775,0.301118605,0.43298462
359,56.76620639,58.28573695,18.30328669,0.425676641,0.437071249,0.13725211
360,50.07752143,44.08938703,5.652789121,0.501679755,0.441690248,0.056629996
361,56.84875563,54.87478709,7.018698266,0.478757645,0.462133666,0.05910869
362,4.273998483,6.099074916,5.947410077,0.261879404,0.373706755,0.364413841
363,3.199325542,3.512181012,4.627935214,0.282141362,0.309731386,0.408127253
364,25.31065296,15.99477924,4.750041553,0.549568833,0.347293773,0.103137394
365,10.84330814,7.07722343,3.94904868,0.49581693,0.323610392,0.180572678
366,9.2717276,6.70289706,3.671912308,0.471926814,0.341174481,0.186898705
