,0,1,2,x,y,z
98,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
99,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
100,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
101,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
102,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
103,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
104,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
105,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
106,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
107,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
108,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
109,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
110,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
111,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
112,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
113,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
114,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
115,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
116,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
117,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
118,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
119,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
120,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
121,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
122,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
123,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
124,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
125,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
126,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
127,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
128,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
129,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
130,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
131,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
132,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
133,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
134,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
135,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
136,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
137,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
138,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
139,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
140,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
141,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
142,3.37807431,3.583039955,3.953067397,0.309512377,0.328292131,0.362195492
143,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
144,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
145,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
146,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
147,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
148,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
149,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
150,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
151,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
152,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
153,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
154,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
155,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
156,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
157,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
158,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
159,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
160,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
161,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
162,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
163,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
164,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
165,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
166,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
167,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
168,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
169,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
170,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
171,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
172,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
173,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
174,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
175,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
176,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
177,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
178,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
179,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
180,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
181,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
182,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
183,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
184,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
185,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
186,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
187,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
188,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
189,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
190,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
191,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
192,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
193,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
194,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
195,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
196,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
197,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
198,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
199,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
200,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
201,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
202,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
203,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
204,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
205,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
206,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
207,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
208,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
209,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
210,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
211,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
212,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
213,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
214,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
215,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
216,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
217,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
218,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
219,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
220,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
221,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
222,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
223,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
224,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
225,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
226,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
227,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
228,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
229,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
230,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
231,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
232,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
233,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
234,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
235,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
236,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
237,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
238,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
239,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
240,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
241,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
242,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
243,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
244,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
245,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
246,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
247,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
248,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
249,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
250,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
251,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
252,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
253,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
254,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
255,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
256,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
257,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
258,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
259,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
260,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
261,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
262,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
263,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
264,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
265,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
266,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
267,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
268,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
269,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
270,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
271,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
272,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
273,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
274,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
275,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
276,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
277,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
278,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
279,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
280,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
281,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
282,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
283,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
284,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
285,30.74170435,17.77680398,4.876508186,0.575741078,0.332930021,0.091328901
286,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
287,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
288,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
289,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
290,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
291,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
292,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
293,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
294,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
295,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
296,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
297,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
298,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
299,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
300,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
301,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
302,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
303,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
304,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
305,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
306,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
307,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
308,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
309,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
310,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
311,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
312,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
313,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
314,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
315,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
316,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
317,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
318,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
319,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
320,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
321,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
322,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
323,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
324,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
325,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
326,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
327,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
328,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
329,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
330,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
331,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
332,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
333,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
334,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
335,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
336,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
337,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
338,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
339,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
340,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
341,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
342,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
343,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
344,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
345,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
346,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
347,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
348,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
349,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
350,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
351,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
352,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
353,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
354,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
355,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
356,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
357,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
358,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
359,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
360,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
361,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
362,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
363,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
364,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
365,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
366,59.25588849,54.25459093,6.263815686,0.494729595,0.452973577,0.052296828
